"session_id","is_click"
207837,0
547336,0
547367,0
233619,0
563180,1
395364,0
394627,1
20386,0
238808,1
393854,0
455608,0
395888,1
28233,0
355093,0
436992,0
446592,0
31178,1
470178,1
414359,1
547591,0
571519,1
446398,0
583221,1
577278,1
334581,0
299231,0
314630,0
563764,0
207839,0
340760,0
223868,1
569440,1
292464,0
239996,0
467354,1
575353,1
470596,1
519046,1
308226,0
394748,0
586370,1
447971,0
471944,1
395947,1
157541,1
238939,1
108770,1
585443,1
208049,0
561495,1
116836,1
299435,0
579117,1
326666,0
547351,0
396083,0
486,0
394879,1
293359,0
471910,1
582812,1
468925,1
226352,1
238449,0
304633,0
306444,0
437768,0
458384,0
201687,0
422969,1
305805,0
394691,1
393725,0
238629,0
152392,0
150324,0
451771,0
239469,0
394444,1
208714,0
393957,1
546907,0
409455,1
562866,1
547174,0
470703,1
31560,1
547867,0
394126,0
447708,0
581951,1
587925,1
222364,0
395409,0
223757,1
222546,0
393772,0
337906,0
577308,1
546908,0
313029,0
358796,0
22660,0
238993,1
239705,1
299690,0
563330,1
595640,1
102750,1
217287,1
116398,1
222072,0
564138,0
595297,1
562421,1
240285,1
547463,0
239203,0
396222,0
233393,0
394062,0
472161,0
394976,0
452624,0
468278,1
567519,1
207820,1
303768,0
563552,1
222279,0
567753,1
400093,0
357571,0
223555,1
298950,0
356601,0
223582,1
208880,0
393824,0
222765,1
223909,1
395521,1
389986,1
568296,1
467595,1
237820,0
582516,1
547935,0
321659,0
587935,1
330393,0
222736,1
311260,0
224777,1
99608,1
220493,0
394369,0
547815,0
563396,1
396086,1
393991,0
547226,0
547257,0
394544,0
238108,1
357699,0
402310,0
456180,0
239893,0
400131,0
394580,1
469756,1
467152,1
455811,0
574278,1
563748,1
396360,1
562532,1
400387,1
395793,1
207472,0
394912,0
461971,0
329775,0
232951,0
239887,0
396121,1
564039,0
160579,1
59428,1
394823,0
547299,0
448620,0
564232,0
226808,0
588579,1
585204,1
455600,0
223948,1
224407,1
588964,1
207683,1
568729,1
334115,0
336155,0
395688,0
570323,1
160809,1
157929,1
552654,1
595720,1
208190,1
393732,0
233809,0
386819,0
469152,1
21218,0
467346,0
337684,0
224755,1
446760,0
547341,0
527416,0
237621,0
198195,0
569847,1
238046,0
332928,0
465812,1
575143,1
458241,0
238510,1
208077,1
547429,0
582422,1
208324,0
564166,1
197788,1
547754,0
470188,1
562745,1
358590,0
410313,1
588045,1
427616,1
400146,0
394698,1
238258,1
240436,1
219010,1
219457,0
457045,0
468392,1
233506,0
207724,1
233404,0
578441,1
468609,1
20974,0
223875,1
22482,0
586440,1
395770,0
207726,1
578486,1
223546,1
395847,1
547833,0
354247,0
226580,0
527158,0
575544,1
582788,1
395369,0
358612,0
335881,0
395192,0
595216,1
239123,1
547736,0
395015,1
27661,1
546932,0
458332,0
417874,1
547640,0
359200,0
155742,1
357687,1
575664,1
546970,0
546814,0
562799,1
577915,1
232395,0
232445,0
396228,0
315326,0
312223,0
22038,0
386496,1
568303,1
358893,1
468586,1
583770,1
156761,1
586868,1
564251,1
393701,0
394562,0
232482,0
220373,0
563238,1
447387,0
222140,0
561636,1
318161,0
563160,1
291803,0
239113,1
206210,1
571629,1
395084,0
395457,1
402902,0
589198,1
395482,0
334998,0
395590,1
564287,0
223654,1
94280,1
146294,0
307497,0
238293,1
207677,1
224173,1
208334,1
73036,1
469542,1
582699,1
198726,1
60305,1
157368,1
525752,0
395417,0
472253,1
562712,1
226528,1
159993,1
546695,0
356228,0
468733,1
223669,1
396125,1
552729,1
415691,1
547004,0
223698,1
576462,1
580453,1
233232,0
569773,1
22606,0
93648,1
447082,0
547000,0
471627,1
395289,0
588665,1
584599,1
19629,0
138035,0
547719,0
395157,0
466940,1
208814,1
202115,1
587688,1
238544,0
121035,1
561685,1
45997,1
86194,1
309474,0
577812,1
223534,1
546726,0
239023,1
595262,1
237905,0
223937,1
394256,0
301156,0
399929,1
394190,0
395857,1
551041,1
563736,1
570138,1
395386,0
547553,0
395663,0
468422,1
458709,0
587445,1
413421,1
471971,1
568416,1
226552,0
564112,0
112107,1
547039,0
459377,0
595776,1
563491,1
568101,1
197685,1
476807,0
354473,0
468694,1
226526,1
386830,1
394995,1
137177,0
472192,1
468053,1
220972,0
547636,0
338037,0
239992,1
472502,1
595627,1
577745,1
588147,1
207768,1
197941,1
232819,0
547295,0
402523,1
576267,1
22413,0
469748,1
564274,0
578781,1
547017,0
223691,1
587127,1
395616,1
471549,1
395323,0
393704,1
393790,0
547307,0
464040,1
263809,1
240184,1
394789,0
207598,1
451645,0
576142,1
526011,0
595546,1
386254,1
546572,0
337952,0
454893,0
457492,0
19484,0
547083,0
562633,1
466020,1
226726,0
208667,1
471087,1
562431,1
395902,0
494231,0
395362,0
546676,0
582342,1
563987,0
161633,1
563526,1
547933,0
447804,0
394868,1
233686,0
202050,0
223187,1
546815,0
462031,0
460020,0
447975,0
403518,0
583099,1
547897,0
546685,0
8545,1
223835,1
238434,0
565920,1
547937,0
338868,0
298719,0
569127,1
466911,1
207917,0
208881,1
223696,1
223703,1
562968,1
547374,0
394768,1
354289,0
396290,0
394915,1
337609,0
224022,1
416171,1
290291,0
395239,0
223604,1
568599,1
197023,1
550874,1
292636,0
568460,1
239267,0
223600,1
337528,0
222432,0
207841,0
595420,1
395472,0
233150,0
240376,0
224104,1
292257,0
313017,0
203847,1
551954,1
567951,1
395130,0
395320,1
394600,0
547954,0
467476,1
547851,0
312680,0
395908,0
547356,0
160601,1
394714,0
577326,1
241888,1
393845,0
547377,0
584508,1
561959,1
368059,0
201912,1
471424,1
128245,0
353593,0
577679,1
223462,1
232746,0
595748,1
582799,1
240281,1
396372,0
238895,0
571516,1
403776,1
395058,0
467538,1
395274,1
356686,0
315557,0
323364,0
585623,1
154940,0
469306,1
547777,0
42807,1
386085,0
582398,1
547821,0
571783,1
71278,1
84132,1
103804,1
240434,1
217333,0
208519,1
327618,0
562744,1
547162,0
293611,0
395784,0
239733,0
222428,0
241331,1
232103,0
547759,0
22433,0
393674,0
563360,1
400518,1
358992,1
411680,1
394267,0
583712,1
469846,1
575392,1
240169,1
567838,1
293923,0
471635,1
467212,0
394499,0
237845,0
338934,0
576821,1
586273,1
203769,1
579722,1
452166,0
57486,1
547850,0
459286,0
474461,0
339156,0
21719,0
595707,1
400059,0
561870,1
547506,0
394833,0
578795,1
547742,0
393924,1
450749,0
315364,0
563075,1
237873,0
541093,0
470387,1
459095,0
527478,0
394040,0
571264,1
395676,0
161335,1
564000,0
465883,1
393908,1
546709,0
223718,1
223800,1
561695,1
396340,1
223400,1
563358,1
224706,1
467587,1
587391,1
547331,0
232094,0
587523,1
572062,1
201223,1
224760,1
547202,0
459447,0
233123,0
223816,1
547955,0
573702,1
586163,1
302047,0
124781,0
69634,1
322969,0
454356,0
325926,0
574016,1
338399,0
123675,0
595561,1
27343,0
158112,1
471907,1
550388,1
158873,1
568103,1
31607,0
356082,0
525583,0
547212,0
447189,0
74901,1
547536,0
452981,0
377100,0
396241,0
547467,0
416564,1
233539,0
233925,0
395650,0
595631,1
355279,0
413974,1
396182,0
340420,0
468530,1
116848,1
562898,1
303560,0
576949,1
394804,0
446407,0
563530,1
563865,1
226410,1
356330,0
595240,1
27056,1
567284,1
231797,0
358180,0
565910,1
563185,1
547018,0
578446,1
569786,1
213504,0
226315,1
393697,1
28234,0
563365,1
289225,0
585952,1
456819,0
395493,0
547655,0
20445,0
143070,0
562686,1
569189,1
161636,1
394034,0
568520,1
563839,0
580967,1
471785,1
470889,1
233848,0
238188,1
547912,0
427745,1
579602,1
584470,1
532835,0
223808,1
582763,1
469143,1
223541,1
31232,1
88912,1
232062,0
27718,0
239065,0
571225,1
92252,1
546936,0
552538,1
131951,0
386687,0
552333,1
471689,1
553007,1
582633,1
20992,0
153798,0
395723,0
546679,0
586187,1
65394,1
564421,0
394659,0
238595,0
563226,1
437120,0
466133,1
394337,0
238251,0
413088,1
396427,0
563464,1
482192,1
577549,1
224004,1
224546,1
289284,0
224039,1
390249,1
473714,0
470558,1
156195,1
332161,0
418319,1
231773,0
547725,0
357965,0
579142,1
579807,1
400530,1
223162,1
394058,0
561455,1
111287,1
337715,0
80498,1
571284,1
571005,1
203484,1
563915,0
394303,0
341972,0
325600,1
562810,1
28826,0
471946,1
241962,1
394175,0
238701,1
27765,0
207777,1
19657,0
224054,1
595778,1
469762,1
571064,1
305357,0
461544,0
569672,1
394807,1
547382,0
394747,0
454272,0
224143,1
334111,0
574034,1
222902,1
12493,0
223939,1
223049,1
208134,0
581796,1
585044,1
577823,1
393769,0
395850,0
569362,1
336592,0
582230,1
298156,0
337432,0
419383,1
479995,0
396355,1
547143,0
574782,1
547244,0
395266,0
587134,1
577334,1
339845,0
394387,0
325304,1
552825,1
207682,0
239911,0
472280,1
390435,1
396212,1
226713,1
584747,1
595431,1
304589,0
232145,0
206180,1
416783,1
583236,1
587441,1
560591,1
562862,1
458824,0
433175,1
567296,1
208652,1
395666,1
238267,0
222078,0
156272,1
477142,0
307869,0
334093,0
453084,0
563033,1
233916,0
394996,0
233577,0
222761,1
291681,0
567378,1
299925,0
238869,0
472495,0
472503,1
587763,1
490952,0
547739,0
338242,0
105076,1
571511,1
232253,0
134158,0
461422,0
395385,0
390297,1
423884,1
222344,0
437374,0
299102,0
140572,0
223726,1
595775,1
233217,0
595309,1
238723,1
564020,0
468419,1
393842,0
237770,0
450874,0
470488,0
564332,0
231820,0
582925,1
217629,0
291807,0
224749,1
546646,0
223421,1
580937,1
410037,1
359233,0
386088,0
547679,0
526464,0
102335,1
390307,1
568433,1
577508,1
581125,1
470903,1
547220,0
239922,1
26886,1
393770,0
22616,0
395454,0
574661,1
547669,0
238691,1
587388,1
393805,1
294916,0
222986,1
377517,0
207689,1
549900,1
338786,0
321536,0
78272,1
526714,0
395177,0
21208,0
454285,0
588512,1
451997,0
469272,1
552752,1
333186,0
573753,1
21350,0
458201,0
321575,0
396122,1
305003,0
27440,0
448264,0
395910,0
473868,0
223775,1
239187,1
386168,1
564144,1
574272,1
577,0
395805,1
232886,0
587442,1
237686,0
158835,1
578968,1
551542,1
238882,0
386247,0
581130,1
427176,1
133586,0
368648,0
338734,0
456320,0
395153,1
547735,0
573294,1
581647,1
233768,0
547511,0
563395,1
393867,1
574363,1
358216,0
20956,0
358784,0
223643,1
223583,1
475465,0
562832,1
233510,0
222415,0
232249,0
116538,1
386860,1
197024,1
238704,1
237973,1
595693,1
546667,0
80487,1
300247,0
453307,0
573398,1
393767,0
237892,1
208206,1
563679,0
571608,1
159326,1
229779,0
334934,0
20907,0
563830,0
315071,0
396294,0
106704,1
571435,1
81934,1
416600,1
237835,0
203725,1
393806,0
19772,0
573649,1
576021,1
595574,1
274320,0
466407,1
569675,1
302903,0
394553,0
358425,0
74686,1
27164,1
453898,0
578423,1
457576,0
561744,1
200644,1
586087,1
571437,1
581368,1
396312,0
238988,0
395699,0
129010,0
573473,1
547177,0
81056,1
226377,1
524676,0
474469,0
468220,1
358541,0
339964,0
547255,0
569477,1
546834,0
174556,0
208571,1
396124,0
308256,0
386811,0
334611,0
203405,1
493629,0
467170,1
588932,1
588103,1
470935,1
561516,1
575102,1
219178,0
232011,0
546974,0
569112,1
471495,1
579124,1
471315,1
224400,1
223029,1
217422,1
207816,1
400284,1
222101,0
523420,0
563152,1
355809,0
570876,1
199548,1
394613,0
395043,1
568335,1
223797,1
359146,0
466993,1
580124,1
159375,1
239646,0
395673,0
564134,0
238852,1
396180,1
395085,0
239975,0
394639,1
308988,0
226596,1
586348,1
337173,0
571342,1
394120,0
467852,1
526395,0
207671,1
573953,1
451581,0
199264,0
395188,1
222273,0
412843,1
424181,1
450407,1
585021,1
562501,1
425958,1
570167,1
395331,1
238450,1
393926,1
395201,0
576625,1
239746,0
354363,0
568042,1
223829,1
394307,1
579637,1
576782,1
547060,0
217837,0
451012,0
365467,0
233426,0
525779,0
572883,1
568014,1
589174,1
586803,1
467154,1
393802,0
396324,0
525747,0
570679,1
138173,0
467233,1
526006,0
546914,0
241220,1
316182,0
390417,1
574920,1
205849,1
467367,1
567110,1
595,0
571442,1
393963,1
233635,0
156062,1
49532,1
470185,1
238294,1
563444,1
569651,1
296675,0
400222,1
524677,0
465887,1
22194,0
471238,1
393801,1
394384,1
305279,0
563374,1
22565,0
320792,0
233655,0
394418,0
238196,0
313106,0
222383,0
232480,0
547193,0
394842,0
295661,0
490823,0
239799,0
76894,1
421899,1
400069,0
564296,0
336500,0
578619,1
294644,0
233422,0
577776,1
547168,0
451972,0
299722,0
546953,0
396046,0
239344,0
291134,0
582184,1
588148,1
567641,1
540727,0
335488,0
562595,1
395775,0
223821,1
222135,0
570792,1
573535,1
222314,0
561457,1
447731,0
340810,0
395706,0
571805,1
562868,1
395510,1
22325,0
570172,1
334692,0
322563,0
395545,1
338662,0
298038,0
546570,0
21499,0
155910,1
395696,0
547686,0
200001,0
154559,0
561645,1
563553,1
308895,0
412845,1
454789,0
233018,0
233542,0
393940,0
395562,1
469197,1
586196,1
467521,1
306140,0
222336,0
451794,0
20458,0
394701,0
456569,0
50265,1
471127,1
468050,1
159662,1
566477,1
393971,1
233418,0
111396,1
313569,0
584608,1
68496,1
116095,1
468457,1
156156,1
565916,1
62060,1
240108,0
208149,0
567337,1
396075,0
239279,0
395827,0
547132,0
393949,0
102701,1
435694,0
237638,0
582099,1
563307,1
547542,0
137042,0
339558,0
357589,0
116696,1
43366,1
84013,1
540262,1
394924,0
232856,0
408965,1
293173,0
62877,1
394442,0
274954,1
393789,0
262842,1
395819,0
78460,1
572820,1
566544,1
479530,0
112632,1
575891,1
57811,1
463,0
102622,1
135142,0
263605,1
226811,0
67685,1
198271,0
240012,0
552621,1
158718,1
595271,1
395807,1
165752,1
520946,0
210739,1
338256,0
418117,1
547696,0
232987,0
270144,1
451744,0
394563,0
52058,1
470932,1
93783,1
71745,1
427262,1
56653,1
415056,1
546749,0
368641,0
90782,1
595491,1
233591,0
579059,1
208544,0
395880,0
547552,0
462850,1
529092,1
306902,0
546647,0
469319,1
394647,1
468538,1
63733,1
394015,1
551229,1
105138,1
473018,0
595801,1
393853,0
267004,0
318336,0
277361,1
232828,0
547554,0
223777,1
275858,1
66060,1
518821,0
576315,1
223598,1
475419,0
395434,0
473185,0
395051,1
400398,1
42142,1
595340,1
395329,1
287795,1
268861,1
213796,0
564135,1
471152,1
59862,1
224618,1
86531,1
197856,0
357201,0
547653,0
316011,0
474247,0
588058,1
562763,1
546591,0
456989,0
396350,0
239352,0
395358,1
470464,1
38188,1
146429,0
239793,0
22667,0
546955,0
167019,1
385947,1
478692,0
587758,1
60984,1
97922,1
569187,1
233874,0
563577,1
57822,1
364301,0
466720,1
478977,0
116245,1
588560,1
270007,0
128077,0
385598,1
46243,1
79428,1
519619,0
395686,0
279237,1
595258,1
577596,1
468880,1
546956,0
414800,1
576073,1
46517,1
547420,0
203919,1
157535,1
540190,0
586493,1
126066,0
394861,1
82964,1
197679,1
595264,1
97293,1
101046,1
395032,0
263077,0
466867,1
136739,0
103252,1
562576,1
232633,0
518440,0
546718,0
527390,0
394624,1
67720,1
468719,1
138830,0
223732,1
393811,1
393673,0
84128,1
477875,0
71933,1
577691,1
241642,0
200525,0
585549,1
395258,0
233752,0
516127,0
28044,0
575175,1
308577,0
576179,1
547376,0
282048,1
366215,0
549197,1
564172,1
357889,1
142751,0
145062,0
263301,0
562436,1
595229,1
564109,0
566573,1
378583,0
240166,1
359809,1
263536,1
364919,0
394998,0
224007,1
358499,0
400135,0
488253,0
47290,1
333094,0
563990,1
522842,1
385763,0
566963,1
238198,0
393962,0
128763,0
536045,1
394085,0
222589,0
547040,0
266351,0
448545,0
31286,1
462677,1
547817,0
547967,0
158443,1
413967,1
239711,1
595251,1
469350,1
164784,1
534675,0
395190,1
86522,1
451503,0
441,0
546833,0
357662,0
583780,1
101920,1
208685,0
239715,0
569042,1
300312,0
169927,0
562983,1
237934,0
335679,0
582786,1
467634,1
586633,1
562901,1
584496,1
595769,1
280302,1
532563,0
469561,1
563202,1
561449,1
470225,1
239416,0
395974,0
202095,0
547204,0
289745,0
113089,0
385494,1
524514,1
576164,1
546526,0
395589,1
12694,0
480006,0
222132,0
222662,1
470123,1
21992,0
316154,0
546785,0
357877,0
577365,1
471734,1
130132,0
188244,0
394604,0
59669,1
237804,0
568099,1
460718,0
577835,1
585384,1
223874,1
394795,0
75082,1
583579,1
446812,0
108766,1
262857,1
469665,1
394529,0
400597,1
224155,1
396031,0
463673,0
358067,1
222480,0
580033,1
86719,1
562944,1
404161,1
86848,1
396067,1
547140,0
567652,1
394930,1
394931,0
547315,0
394689,0
468519,1
585360,1
551476,1
396276,0
224602,1
223592,1
222756,1
473627,0
478131,0
239752,1
76690,1
587470,1
580251,1
395547,0
547019,0
582530,1
466817,1
476539,0
223792,1
396103,1
562786,1
580658,1
223985,1
70911,1
222671,0
208639,0
567354,1
396111,0
400055,1
223932,1
207445,1
124398,0
367640,0
207621,1
30622,1
393735,1
232707,0
271738,1
263106,0
365885,0
69679,1
455906,0
208287,1
358789,0
232937,0
582324,1
517525,0
474616,0
292246,0
24254,0
561884,1
233699,0
154362,0
395951,0
571876,1
579152,1
81238,1
280240,0
532896,1
301701,0
293448,0
82274,1
223191,1
405301,0
23157,0
223336,1
238768,0
367655,0
421011,1
470324,1
394476,0
224744,1
80288,1
310187,0
587066,1
410535,1
579359,1
240443,1
28622,0
471217,1
468127,1
198588,0
563806,0
563274,1
547957,0
396119,1
167004,1
293305,0
497708,0
462520,1
585487,1
137172,0
394020,0
588552,1
232025,0
123619,0
563256,1
224806,1
571544,1
393798,1
60997,1
82284,1
238482,1
395657,0
548231,1
72121,1
350124,0
386338,1
348693,0
571855,1
453192,0
56462,1
582288,1
161424,1
263726,1
101136,1
469813,1
395135,0
549580,1
516667,1
396259,0
118521,0
546922,0
223609,1
119847,0
100528,1
292216,0
368206,0
587952,1
447890,0
394039,1
80650,1
396424,1
395284,0
466980,1
478191,0
42929,1
394531,1
233808,0
547814,0
457056,0
386566,1
468991,1
400010,0
223617,1
240130,1
283130,0
469657,1
69719,1
576581,1
577150,1
386152,1
471197,1
366160,0
233450,0
111272,1
394766,0
395949,0
237851,0
393883,0
96493,1
394846,0
223690,1
546957,0
13653,1
141560,0
474209,0
289023,0
546530,0
553028,1
396240,0
577052,1
95657,1
412158,1
516272,0
534656,1
232804,0
395061,0
43099,1
578589,1
394743,0
520283,0
222095,0
547665,0
563229,1
547626,0
232809,0
562661,1
231872,0
204318,1
553066,1
395604,1
466983,1
30189,0
276256,0
231957,0
562495,1
52202,1
400083,0
549490,1
155897,1
327383,0
485443,0
332879,0
562551,1
150001,0
168025,0
588051,1
446272,0
519219,1
8927,1
393880,0
395185,0
362301,1
578021,1
547520,0
233592,0
322824,0
473392,0
394352,0
563574,1
233034,0
238569,0
547009,0
238277,0
547074,0
394347,0
585139,1
546951,0
100844,1
91033,1
580304,1
467165,1
238028,0
394316,0
552136,1
83293,1
566153,1
542294,1
226757,1
484640,0
24069,0
290953,0
23428,0
469687,1
70028,1
332989,0
467380,1
580869,1
395211,0
595722,1
595688,1
446447,0
409340,1
394590,0
44127,1
578306,1
404393,0
468061,1
164896,1
160158,1
158555,1
466686,1
458399,0
238548,0
394704,0
466813,1
547459,0
563002,1
454680,0
595286,1
385675,0
74008,1
584720,1
487900,0
396337,1
405806,0
574117,1
223804,1
394481,0
63903,1
536911,0
563772,0
468651,0
395132,0
86940,1
546736,0
426828,1
263094,0
582445,1
448622,0
568632,1
232243,0
546693,0
232675,0
546544,0
49957,1
223860,1
568451,1
563425,1
331851,0
534038,1
470987,1
472768,0
63165,1
238314,0
403884,0
207938,0
527713,0
562615,1
595244,1
470847,1
471836,1
95847,1
364191,0
546843,0
208251,1
206207,1
149680,0
366915,0
540128,1
587922,1
576906,1
394440,1
394735,0
223590,1
223887,1
561535,1
384231,0
366865,0
223693,1
102414,1
582019,1
566982,1
395308,0
113217,0
447193,0
232578,0
208649,0
270852,1
336991,0
77133,1
395363,0
385161,0
394700,0
101531,1
566053,1
233275,0
567940,1
57524,1
222841,1
465889,1
238224,0
476216,0
561672,1
568797,1
475843,0
318329,0
233859,0
56691,1
468074,1
41920,1
309656,0
110758,1
385059,1
126992,0
81213,1
581460,1
477973,0
233741,0
580571,1
395283,1
395732,0
595335,1
223450,1
395956,0
517490,1
386510,0
24450,0
68117,1
78180,1
552853,1
325452,1
222175,0
576187,1
395618,0
164198,1
209376,1
552059,1
552757,1
30522,1
318316,0
580276,1
547214,0
576536,1
581883,1
576281,1
291544,0
526192,0
207871,0
223864,1
161225,1
394508,1
207652,1
566698,1
395884,1
578286,1
232825,0
237894,0
207770,0
326734,0
200320,0
239621,0
466899,1
396043,1
578004,1
426171,1
573952,1
474280,0
238297,1
54705,1
547770,0
207590,0
86319,1
455497,0
466932,1
547089,0
562856,1
24426,0
40819,1
244558,1
547668,0
562678,1
471565,1
585050,1
578422,1
413924,1
547782,0
547208,0
519433,1
547649,0
239158,1
222230,0
472276,1
208490,1
357595,0
109515,1
399985,0
562525,1
580308,1
577003,1
92818,1
374814,0
579465,1
468994,1
452798,0
232204,0
231771,0
369121,0
547097,0
580339,1
22532,0
96481,1
131456,0
394013,0
53872,1
394968,0
546578,0
207702,0
144236,0
332927,0
358434,0
266643,0
28073,1
53558,1
585060,1
576941,1
312803,0
222041,0
563513,1
537967,0
308108,0
220554,0
393758,0
65311,1
526591,0
573790,1
199293,0
395340,1
81954,1
13485,1
82521,1
314806,0
223855,1
395335,1
446806,0
233294,0
394295,0
107892,1
411965,1
520507,1
448197,0
75357,1
394090,1
547491,0
467081,1
471280,1
356387,0
526500,0
479703,0
534197,0
478503,0
98794,1
393686,1
573778,1
563026,1
471070,1
238352,0
453833,0
547916,0
547417,0
232439,0
595325,1
582517,1
400032,0
579347,1
69133,1
241725,0
390345,1
562528,1
394248,1
457101,0
396245,0
462445,1
547107,0
574092,1
321930,0
473930,0
546594,0
145969,0
365116,0
57047,1
584994,1
273138,1
394292,0
478848,0
535675,0
99675,1
27143,1
59558,1
233681,0
206034,1
45802,1
566834,1
432469,1
393996,1
395671,0
160024,1
580638,1
478333,0
207567,0
472337,1
457210,0
233589,0
312489,0
475344,0
455222,0
295521,0
458000,0
470856,1
547718,0
586186,1
411778,1
546869,0
529189,1
98492,1
577914,1
272896,1
222883,1
208033,0
468813,1
563680,0
576136,1
467338,1
421908,1
51533,1
133899,0
394725,1
586556,1
569566,1
306544,0
562978,1
57620,1
340772,0
208071,0
595242,1
561687,1
562554,1
238929,1
547517,0
595239,1
237754,1
386279,0
396356,1
585076,1
394550,0
411048,1
309932,0
570255,1
393743,0
358614,0
303119,0
321727,0
410951,1
396308,1
561934,1
494719,0
238736,1
587944,1
567086,1
547570,0
55710,1
238162,0
393831,0
78718,1
358416,0
576447,1
394490,0
142688,0
54631,1
582651,1
595746,1
527515,0
395659,0
394653,1
471577,1
367686,0
420649,1
478985,0
90615,1
595366,1
31038,1
224799,1
23474,0
546588,0
239540,1
223844,1
547245,0
280562,1
564394,0
468863,1
91374,1
573036,1
346356,1
283480,0
472022,1
223824,1
96957,1
308358,0
226785,0
586314,1
469875,1
466654,1
466219,1
89064,1
474025,0
469313,1
425341,1
375911,0
571538,1
316943,0
582307,1
157369,1
224429,1
417331,1
563289,1
527108,0
111259,1
395550,0
547037,0
275632,1
542324,0
64310,1
270049,1
62742,1
574567,1
366537,0
574742,1
223616,1
595449,1
584515,1
240191,0
28279,1
103479,1
395360,0
24646,0
563610,1
452510,0
546991,0
238558,0
232189,0
55136,1
578628,1
569982,1
547343,0
239156,0
526020,0
563025,1
302689,0
393914,0
137552,0
233367,0
547694,0
537647,1
364720,0
307858,0
395689,1
572114,1
575800,1
73983,1
577425,1
432966,1
56433,1
375464,0
395629,0
232468,0
222783,1
563038,1
572808,1
469260,1
239784,0
399989,0
223559,1
473358,0
467910,1
280682,0
31142,1
103785,1
358512,1
468289,1
409976,1
577617,1
220147,0
578246,1
395346,0
232866,0
595557,1
263655,1
527844,0
399956,1
485857,0
588364,1
224056,1
469538,1
207529,0
456483,0
574101,1
585397,1
402264,0
105137,1
595338,1
223730,1
595580,1
109341,1
395649,0
331117,0
578838,1
239738,0
478160,0
63413,1
473991,0
574231,1
476384,0
585508,1
578707,1
104595,1
223304,1
313164,0
208344,0
395253,0
106255,1
207464,0
306170,0
224723,1
587316,1
580723,1
569768,1
394192,1
450775,0
232167,0
395841,0
547141,0
395828,0
418712,1
547404,0
584820,1
238271,0
561671,1
224219,1
77700,1
570885,1
336355,0
223557,1
582983,1
587909,1
409443,1
466200,1
539751,0
546767,0
320696,0
527570,0
368589,0
472489,1
463320,1
470135,1
155536,1
449104,0
219927,0
552540,1
563833,0
472371,1
142718,0
310960,0
579680,1
454837,0
269592,1
416476,1
88546,1
395954,0
232263,0
238758,1
395779,1
432355,1
223908,1
223656,1
497305,0
395718,1
308107,0
332471,0
232950,0
582649,1
471919,1
290322,0
57164,1
55421,1
575945,1
85697,1
393819,0
273992,1
395940,0
546625,0
323083,0
273074,1
262778,1
224074,1
374421,0
240174,0
239529,0
595678,1
396186,0
568493,1
576224,1
526888,0
70492,1
207801,0
240350,0
235920,0
422991,1
394223,1
547230,0
298977,0
470895,1
232673,0
226658,1
70003,1
478077,0
27170,1
77321,1
546538,0
233381,0
396404,0
568376,1
447080,0
595327,1
547573,0
365689,0
337736,0
231743,0
396254,0
394934,0
267170,0
394211,0
75944,1
270317,0
564016,1
551875,1
473898,0
469667,1
393759,0
595566,1
437230,0
396345,1
223648,1
239660,0
222456,0
563458,1
224486,1
38416,1
295237,0
535168,1
206088,1
31272,1
224361,1
223408,1
472181,1
568646,1
547032,0
133188,0
453987,0
363178,0
518070,1
53695,1
566574,1
395554,0
546663,0
147664,0
59824,1
563958,0
547753,0
65137,1
563257,1
98097,1
394311,1
563379,1
56239,1
224442,1
521222,0
561577,1
421931,1
533,0
477728,0
55270,1
519183,1
244481,1
237704,1
241918,1
410032,1
546712,0
75292,1
278205,1
562999,1
393698,0
81470,1
300220,0
488575,0
390367,1
400581,1
296604,0
564906,1
279868,1
400170,1
239926,1
470539,1
547160,0
23747,0
81883,1
547270,0
563573,1
473274,0
570648,1
466978,1
264147,1
69113,1
130186,0
240202,0
198723,0
267219,1
417072,1
595800,1
238452,0
573191,1
75935,1
583194,1
585509,1
578295,1
111412,1
104905,1
267011,0
396151,1
546607,0
395073,1
547903,0
546684,0
577779,1
519167,1
548716,1
574826,1
394682,1
238394,0
365599,0
393960,0
47780,1
478336,0
394856,0
394334,1
582692,1
396233,1
469141,1
547627,0
469763,1
362388,0
315146,0
563308,1
203814,1
573076,1
582438,1
583990,1
396107,0
546724,0
394053,0
277710,0
595254,1
547054,0
570104,1
577257,1
400425,1
581922,1
162783,1
123636,0
568415,1
79343,1
118494,0
91087,1
386849,0
203455,1
309664,0
516289,0
458766,0
547465,0
394421,0
226190,0
395571,0
396267,1
412086,1
207997,1
69946,1
574001,1
469446,1
563112,1
224708,1
238552,0
394467,0
381171,1
196642,1
572610,1
582934,1
127417,0
536157,0
562850,1
224259,1
218277,1
587552,1
575731,1
567734,1
159137,1
396299,0
588279,1
232932,0
521841,1
202004,0
466163,1
107646,1
207857,0
393995,1
239590,1
395089,0
595399,1
547149,0
570957,1
578612,1
220185,0
470487,0
473408,0
423067,1
412574,1
470455,1
70180,1
158029,1
395047,1
111245,1
224057,1
396162,1
588903,1
240351,1
77804,1
23669,0
395645,1
265845,1
394694,1
207475,1
368904,0
275516,1
81422,1
90738,1
270638,1
563733,0
469590,1
471313,1
112105,1
394389,1
395093,0
109291,1
547186,0
396236,0
547773,0
293398,0
79737,1
127957,0
563852,0
